primitive_quality_assessment_id,registry_record_id,assessor_id,quality_score,quality_class,surfaceable,readiness_before,readiness_after,trust_before,trust_after,domains,signals,blockers,enriched_input_contract,enriched_output_contract,mutation_options,recommended_action,assessment_hash,serves_truth
primqa_ceb5e12b436ca93bc72a21d5,primitive.repo.code_templates_normalize_date_normalize_date_py.function.py_function_code_templates_normalize_date_normalize_date_run,primitive_quality_promoter.v1,100,surfaceable_reuse_candidate,true,R3_contract_known,R8_aidevobserver_surfaceable,candidate,validated,"[""normalization"", ""parsing""]","[""clear_blackbox_description"", ""domain:normalization,parsing"", ""effect_declared"", ""input_edge:object"", ""mutation_options:1"", ""non_synthetic"", ""output_edge:object"", ""preferred_symbol_kind:function"", ""python_ast_contract_enrichment"", ""real_source_artifact""]",[],"{""fields"": {""date"": ""string""}, ""original_parameters"": [{""annotation"": ""dict[str, Any]"", ""name"": ""inputs"", ""required"": true}], ""shape"": ""object"", ""source"": ""python_ast_inputs_get_enrichment""}","{""fields"": {""input"": ""value_candidate"", ""iso8601"": ""value_candidate"", ""ok"": ""boolean""}, ""return_annotation"": ""dict[str, Any]"", ""shape"": ""object"", ""source"": ""python_ast_return_dict_enrichment""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_5bc7eac1442f6dd2f0ffa35c"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",surface_in_aidevobserver_as_candidate_reuse_card,a33229e3bd4706f41a14343a8189b90b42b1e5292e42e7da19893d260440d37b,false
primqa_0bce22262937620b8f91ad64,primitive.repo.code_templates_parse_csv_rows_parse_csv_rows_py.function.py_function_code_templates_parse_csv_rows_parse_csv_rows_run,primitive_quality_promoter.v1,100,surfaceable_reuse_candidate,true,R3_contract_known,R8_aidevobserver_surfaceable,candidate,validated,"[""parsing""]","[""clear_blackbox_description"", ""domain:parsing"", ""effect_declared"", ""input_edge:object"", ""mutation_options:1"", ""non_synthetic"", ""output_edge:object"", ""preferred_symbol_kind:function"", ""python_ast_contract_enrichment"", ""real_source_artifact""]",[],"{""fields"": {""csv_text"": ""string"", ""delimiter"": ""any_candidate"", ""has_header"": ""any_candidate"", ""max_rows"": ""any_candidate"", ""trim_whitespace"": ""any_candidate""}, ""original_parameters"": [{""annotation"": ""dict[str, Any]"", ""name"": ""inputs"", ""required"": true}], ""shape"": ""object"", ""source"": ""python_ast_inputs_get_enrichment""}","{""fields"": {""delimiter"": ""value_candidate"", ""headers"": ""list"", ""row_count"": ""integer"", ""rows"": ""list"", ""truncated"": ""boolean""}, ""return_annotation"": ""dict[str, Any]"", ""shape"": ""object"", ""source"": ""python_ast_return_dict_enrichment""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_bee3b9fae11bff3626cebb49"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",surface_in_aidevobserver_as_candidate_reuse_card,8d52da1766964fefbe05870978e21f40c6be34ad9f094176593e073ba8c4988f,false
primqa_2a79847e052a8c29ffe172b9,primitive.repo.code_templates_sha256_hash_sha256_hash_py.function.py_function_code_templates_sha256_hash_sha256_hash_run,primitive_quality_promoter.v1,100,surfaceable_reuse_candidate,true,R3_contract_known,R8_aidevobserver_surfaceable,candidate,validated,"[""embedding_similarity""]","[""clear_blackbox_description"", ""domain:embedding_similarity"", ""effect_declared"", ""input_edge:object"", ""mutation_options:1"", ""non_synthetic"", ""output_edge:object"", ""preferred_symbol_kind:function"", ""python_ast_contract_enrichment"", ""real_source_artifact""]",[],"{""fields"": {""encoding"": ""string"", ""payload"": ""string""}, ""original_parameters"": [{""annotation"": ""dict[str, Any]"", ""name"": ""inputs"", ""required"": true}], ""shape"": ""object"", ""source"": ""python_ast_inputs_get_enrichment""}","{""fields"": {""byte_count"": ""integer"", ""sha256"": ""value_candidate""}, ""return_annotation"": ""dict[str, Any]"", ""shape"": ""object"", ""source"": ""python_ast_return_dict_enrichment""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_21bbc067edefc93b080c1072"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",surface_in_aidevobserver_as_candidate_reuse_card,a6990b3e5527b749ccad1542707a7b0c6160d8877381c3eb061ced4e94c2cc47,false
primqa_845c5ce179722c596d458c87,primitive.repo.code_templates_validate_iban_validate_iban_py.function.py_function_code_templates_validate_iban_validate_iban_run,primitive_quality_promoter.v1,100,surfaceable_reuse_candidate,true,R3_contract_known,R8_aidevobserver_surfaceable,candidate,validated,"[""validation""]","[""clear_blackbox_description"", ""domain:validation"", ""effect_declared"", ""input_edge:object"", ""mutation_options:1"", ""non_synthetic"", ""output_edge:object"", ""preferred_symbol_kind:function"", ""python_ast_contract_enrichment"", ""real_source_artifact""]",[],"{""fields"": {""iban"": ""string""}, ""original_parameters"": [{""annotation"": ""dict[str, Any]"", ""name"": ""inputs"", ""required"": true}], ""shape"": ""object"", ""source"": ""python_ast_inputs_get_enrichment""}","{""fields"": {""country"": ""value_candidate"", ""iban"": ""value_candidate"", ""reasons"": ""value_candidate"", ""valid"": ""boolean""}, ""return_annotation"": ""dict[str, Any]"", ""shape"": ""object"", ""source"": ""python_ast_return_dict_enrichment""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_9fc290a3fddf22820ab57ec4"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",surface_in_aidevobserver_as_candidate_reuse_card,9b89aef89be01cb27a7e341e1c75b652b634a46a204ca65d27e3b4c16f165eda,false
primqa_adcab4e74cc7a22c2a806bd4,primitive.repo.code_templates_validate_luhn_validate_luhn_py.function.py_function_code_templates_validate_luhn_validate_luhn_luhn_check,primitive_quality_promoter.v1,100,surfaceable_reuse_candidate,true,R3_contract_known,R8_aidevobserver_surfaceable,candidate,validated,"[""validation""]","[""clear_blackbox_description"", ""domain:validation"", ""effect_declared"", ""input_edge:callable_signature_candidate"", ""mutation_options:1"", ""non_synthetic"", ""output_edge:python_return_annotation_candidate"", ""preferred_symbol_kind:function"", ""python_ast_contract_enrichment"", ""real_source_artifact""]",[],"{""parameters"": [{""annotation"": ""str"", ""name"": ""digits"", ""required"": true}], ""shape"": ""callable_signature_candidate"", ""source"": ""python_ast_signature_enrichment""}","{""annotation"": ""bool"", ""shape"": ""python_return_annotation_candidate"", ""source"": ""python_ast_return_annotation_enrichment""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_19f995898de7ce8a556f0287"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",surface_in_aidevobserver_as_candidate_reuse_card,558b4901a6d2015015468ca0c3a87ee541fc3d896876176df9e8092f0c216009,false
primqa_f24eb12ec51839f1f24d5356,primitive.repo.code_templates_validate_luhn_validate_luhn_py.function.py_function_code_templates_validate_luhn_validate_luhn_run,primitive_quality_promoter.v1,100,surfaceable_reuse_candidate,true,R3_contract_known,R8_aidevobserver_surfaceable,candidate,validated,"[""validation""]","[""clear_blackbox_description"", ""domain:validation"", ""effect_declared"", ""input_edge:object"", ""mutation_options:1"", ""non_synthetic"", ""output_edge:object"", ""preferred_symbol_kind:function"", ""python_ast_contract_enrichment"", ""real_source_artifact""]",[],"{""fields"": {""value"": ""string""}, ""original_parameters"": [{""annotation"": ""dict[str, Any]"", ""name"": ""inputs"", ""required"": true}], ""shape"": ""object"", ""source"": ""python_ast_inputs_get_enrichment""}","{""fields"": {""digit_count"": ""integer"", ""digits"": ""value_candidate"", ""valid"": ""value_candidate"", ""value"": ""value_candidate""}, ""return_annotation"": ""dict[str, Any]"", ""shape"": ""object"", ""source"": ""python_ast_return_dict_enrichment""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_2b7dff478f1eb745115a8d40"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",surface_in_aidevobserver_as_candidate_reuse_card,2a3d925b3d0bd0f8242e1378b45f5ca78d3dd4e884298808189018d76f1853f8,false
primqa_a627c7961ebb6a250be716e6,primitive.repo.hf_space_app_py.function.py_function_hf_space_app_build_app,primitive_quality_promoter.v1,100,noise_low_level_symbol,false,R3_contract_known,R3_contract_known,candidate,candidate,"[""devops_cloud"", ""ml_data_science""]","[""clear_blackbox_description"", ""domain:devops_cloud,ml_data_science"", ""effect_declared"", ""input_edge:callable_signature_candidate"", ""mutation_options:1"", ""non_synthetic"", ""output_edge:python_return_annotation_candidate"", ""preferred_symbol_kind:function"", ""python_ast_contract_enrichment"", ""real_source_artifact""]","[""missing_direct_function_blackbox""]","{""parameters"": [], ""shape"": ""callable_signature_candidate"", ""source"": ""python_ast_signature_enrichment""}","{""annotation"": ""gr.Blocks"", ""shape"": ""python_return_annotation_candidate"", ""source"": ""python_ast_return_annotation_enrichment""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_c56910a5b348c00340522054"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",keep_indexed_for_fallback_but_hide_from_default_reuse,d7a701fb8ff1d38e72902a901054c45ac3832cf56dbb891e1bb5bb822486605b,false
primqa_8585a5163919628a2fa66bfd,primitive.repo.hf_space_app_py.function.py_function_hf_space_app_render_pipeline_card,primitive_quality_promoter.v1,100,noise_low_level_symbol,false,R3_contract_known,R3_contract_known,candidate,candidate,"[""devops_cloud"", ""ml_data_science""]","[""clear_blackbox_description"", ""domain:devops_cloud,ml_data_science"", ""effect_declared"", ""input_edge:callable_signature_candidate"", ""mutation_options:1"", ""non_synthetic"", ""output_edge:python_return_annotation_candidate"", ""preferred_symbol_kind:function"", ""python_ast_contract_enrichment"", ""real_source_artifact""]","[""missing_direct_function_blackbox""]","{""parameters"": [{""annotation"": ""str"", ""name"": ""py_arg_hf_space_app__py_function_hf_space_app__render_pipeline_card__pipeline_id"", ""required"": true}], ""shape"": ""callable_signature_candidate"", ""source"": ""python_ast_signature_enrichment""}","{""annotation"": ""str"", ""shape"": ""python_return_annotation_candidate"", ""source"": ""python_ast_return_annotation_enrichment""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_51057ce8abbb4865cf9cce0a"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",keep_indexed_for_fallback_but_hide_from_default_reuse,d15c1d479c7d75b95d199e6e1d473fdc8e9a9dd35f9dabb3eae6867516c2e9b7,false
primqa_b0dee1db5d542a636efb4c83,primitive.repo.hf_space_app_py.function.py_function_hf_space_app_run_handler,primitive_quality_promoter.v1,100,noise_low_level_symbol,false,R3_contract_known,R3_contract_known,candidate,candidate,"[""devops_cloud"", ""ml_data_science""]","[""clear_blackbox_description"", ""domain:devops_cloud,ml_data_science"", ""effect_declared"", ""input_edge:callable_signature_candidate"", ""mutation_options:1"", ""non_synthetic"", ""output_edge:python_return_annotation_candidate"", ""preferred_symbol_kind:function"", ""python_ast_contract_enrichment"", ""real_source_artifact""]","[""missing_direct_function_blackbox""]","{""parameters"": [{""annotation"": ""str"", ""name"": ""py_arg_hf_space_app__py_function_hf_space_app__run_handler__pipeline_id"", ""required"": true}, {""annotation"": ""str"", ""name"": ""py_arg_hf_space_app__py_function_hf_space_app__run_handler__inputs_text"", ""required"": true}, {""annotation"": ""bool"", ""name"": ""py_arg_hf_space_app__py_function_hf_space_app__run_handler__simulate"", ""required"": true}], ""shape"": ""callable_signature_candidate"", ""source"": ""python_ast_signature_enrichment""}","{""annotation"": ""tuple[str, str]"", ""shape"": ""python_return_annotation_candidate"", ""source"": ""python_ast_return_annotation_enrichment""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_bf28d1802851e07abf4133aa"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",keep_indexed_for_fallback_but_hide_from_default_reuse,7e1a17bcdbbf4776d1a0abfbcb4bc21043285386b71f57f818f766fc44f930ac,false
primqa_88e5bc897cb628bfa8cf109a,primitive.repo.hf_space_app_py.function.py_function_hf_space_app_sample_inputs_text,primitive_quality_promoter.v1,100,high_value_candidate,false,R3_contract_known,R5_enriched_candidate,candidate,candidate,[],"[""clear_blackbox_description"", ""effect_declared"", ""input_edge:callable_signature_candidate"", ""mutation_options:1"", ""non_synthetic"", ""output_edge:python_return_annotation_candidate"", ""preferred_symbol_kind:function"", ""python_ast_contract_enrichment"", ""real_source_artifact""]","[""no_practical_domain""]","{""parameters"": [{""annotation"": ""str"", ""name"": ""py_arg_hf_space_app__py_function_hf_space_app__sample_inputs_text__pipeline_id"", ""required"": true}], ""shape"": ""callable_signature_candidate"", ""source"": ""python_ast_signature_enrichment""}","{""annotation"": ""str"", ""shape"": ""python_return_annotation_candidate"", ""source"": ""python_ast_return_annotation_enrichment""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_b031c5649d3a7e732d4cb5fb"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",review_and_add_proof_receipts_before_surface_by_default,e88f2c0ea0d4b959a15855d60259a5f554112ec8460fcd6986113d4ae831523d,false
primqa_7e255a1ebfd9b22f2a923e35,primitive.repo.scripts_acquisition_cell_priority_py.function.py_function_scripts_acquisition_cell_priority_cell_priority,primitive_quality_promoter.v1,100,surfaceable_reuse_candidate,true,R3_contract_known,R8_aidevobserver_surfaceable,candidate,validated,"[""ml_data_science""]","[""clear_blackbox_description"", ""domain:ml_data_science"", ""effect_declared"", ""input_edge:callable_signature_candidate"", ""mutation_options:1"", ""non_synthetic"", ""output_edge:python_return_annotation_candidate"", ""preferred_symbol_kind:function"", ""python_ast_contract_enrichment"", ""real_source_artifact""]",[],"{""parameters"": [{""annotation"": ""CellSignals"", ""name"": ""signals"", ""required"": true}], ""shape"": ""callable_signature_candidate"", ""source"": ""python_ast_signature_enrichment""}","{""annotation"": ""float"", ""shape"": ""python_return_annotation_candidate"", ""source"": ""python_ast_return_annotation_enrichment""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_3ad0dfc6902cfb3866b7f9bd"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",surface_in_aidevobserver_as_candidate_reuse_card,b5d16bcb32ff518aff8ab56f664cbfd93c24603d05806228cd9211129f2938cd,false
primqa_f76a2c50c63a6b4e2c4427c6,primitive.repo.scripts_acquisition_cell_priority_py.function.py_function_scripts_acquisition_cell_priority_clamp01,primitive_quality_promoter.v1,100,noise_low_level_symbol,false,R3_contract_known,R3_contract_known,candidate,candidate,"[""database"", ""ml_data_science"", ""retrieval_search"", ""validation""]","[""clear_blackbox_description"", ""domain:database,ml_data_science,retrieval_search,validation"", ""effect_declared"", ""input_edge:callable_signature_candidate"", ""mutation_options:1"", ""non_synthetic"", ""output_edge:python_return_annotation_candidate"", ""preferred_symbol_kind:function"", ""python_ast_contract_enrichment"", ""real_source_artifact""]","[""missing_direct_function_blackbox"", ""private_helper_symbol""]","{""parameters"": [{""annotation"": ""float"", ""name"": ""value"", ""required"": true}], ""shape"": ""callable_signature_candidate"", ""source"": ""python_ast_signature_enrichment""}","{""annotation"": ""float"", ""shape"": ""python_return_annotation_candidate"", ""source"": ""python_ast_return_annotation_enrichment""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_a32ab963e33ee892594f2545"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",keep_indexed_for_fallback_but_hide_from_default_reuse,c43d6a9cd00a232fdf800b8ea0590b025761106132c9d0a341b4e356ec606597,false
primqa_45b4cf0b230e2eb2c1ec83da,primitive.repo.scripts_acquisition_cell_priority_py.function.py_function_scripts_acquisition_cell_priority_expected_lift_from,primitive_quality_promoter.v1,100,surfaceable_reuse_candidate,true,R3_contract_known,R8_aidevobserver_surfaceable,candidate,validated,"[""ml_data_science""]","[""clear_blackbox_description"", ""domain:ml_data_science"", ""effect_declared"", ""input_edge:callable_signature_candidate"", ""mutation_options:1"", ""non_synthetic"", ""output_edge:python_return_annotation_candidate"", ""preferred_symbol_kind:function"", ""python_ast_contract_enrichment"", ""real_source_artifact""]",[],"{""parameters"": [], ""shape"": ""callable_signature_candidate"", ""source"": ""python_ast_signature_enrichment""}","{""annotation"": ""float"", ""shape"": ""python_return_annotation_candidate"", ""source"": ""python_ast_return_annotation_enrichment""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_2c653938c4710495ad78427d"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",surface_in_aidevobserver_as_candidate_reuse_card,d97c6a9ad8c02475494a59d0c1a0946077e7cfb6d1d5374af4241985561974be,false
primqa_ada71c3170e07ed2d7fa87f6,primitive.repo.scripts_acquisition_cell_priority_py.function.py_function_scripts_acquisition_cell_priority_rank_cells,primitive_quality_promoter.v1,100,surfaceable_reuse_candidate,true,R3_contract_known,R8_aidevobserver_surfaceable,candidate,validated,"[""retrieval_search""]","[""clear_blackbox_description"", ""domain:retrieval_search"", ""effect_declared"", ""input_edge:callable_signature_candidate"", ""mutation_options:1"", ""non_synthetic"", ""output_edge:python_return_annotation_candidate"", ""preferred_symbol_kind:function"", ""python_ast_contract_enrichment"", ""real_source_artifact""]",[],"{""parameters"": [{""annotation"": ""list[tuple[Cell, CellSignals]]"", ""name"": ""cells"", ""required"": true}], ""shape"": ""callable_signature_candidate"", ""source"": ""python_ast_signature_enrichment""}","{""annotation"": ""list[dict]"", ""shape"": ""python_return_annotation_candidate"", ""source"": ""python_ast_return_annotation_enrichment""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_bc4775d82691ea15d0506492"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",surface_in_aidevobserver_as_candidate_reuse_card,6eeaa5e456d24f54b623e40935c1a3329b07c820590e29caae2fe3eb15bd8a25,false
primqa_521bbe45f0907a1dc86eaa76,primitive.repo.scripts_acquisition_cell_priority_py.function.py_function_scripts_acquisition_cell_priority_slug,primitive_quality_promoter.v1,100,noise_low_level_symbol,false,R3_contract_known,R3_contract_known,candidate,candidate,"[""database"", ""ml_data_science"", ""retrieval_search"", ""validation""]","[""clear_blackbox_description"", ""domain:database,ml_data_science,retrieval_search,validation"", ""effect_declared"", ""input_edge:callable_signature_candidate"", ""mutation_options:1"", ""non_synthetic"", ""output_edge:python_return_annotation_candidate"", ""preferred_symbol_kind:function"", ""python_ast_contract_enrichment"", ""real_source_artifact""]","[""missing_direct_function_blackbox"", ""private_helper_symbol""]","{""parameters"": [{""annotation"": ""str"", ""name"": ""text"", ""required"": true}], ""shape"": ""callable_signature_candidate"", ""source"": ""python_ast_signature_enrichment""}","{""annotation"": ""str"", ""shape"": ""python_return_annotation_candidate"", ""source"": ""python_ast_return_annotation_enrichment""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_ae8a4069dd829b48c85714ed"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",keep_indexed_for_fallback_but_hide_from_default_reuse,af239708671641d8a3475fb09d77c5f160b9f323e4cea0400412cf21e0ba8aa2,false
primqa_6a5b73713d050a7838883095,primitive.repo.scripts_acquisition_cell_priority_py.function.py_function_scripts_acquisition_cell_priority_sourceable_from_tier,primitive_quality_promoter.v1,100,surfaceable_reuse_candidate,true,R3_contract_known,R8_aidevobserver_surfaceable,candidate,validated,"[""api_integration"", ""normalization""]","[""clear_blackbox_description"", ""domain:api_integration,normalization"", ""effect_declared"", ""input_edge:callable_signature_candidate"", ""mutation_options:1"", ""non_synthetic"", ""output_edge:python_return_annotation_candidate"", ""preferred_symbol_kind:function"", ""python_ast_contract_enrichment"", ""real_source_artifact""]",[],"{""parameters"": [{""annotation"": ""int | str"", ""name"": ""retrievability_tier"", ""required"": true}], ""shape"": ""callable_signature_candidate"", ""source"": ""python_ast_signature_enrichment""}","{""annotation"": ""float"", ""shape"": ""python_return_annotation_candidate"", ""source"": ""python_ast_return_annotation_enrichment""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_6101b398ece1df77227f2cae"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",surface_in_aidevobserver_as_candidate_reuse_card,453dbdcf35a55dbb77cb0d62ac0173dd987178dab2473ee0993ddc6fc3c3265b,false
primqa_8cb6c537e5484f384e7d0eba,primitive.repo.scripts_acquisition_cell_priority_py.method.py_method_scripts_acquisition_cell_priority_cell_cell_id,primitive_quality_promoter.v1,100,noise_low_level_symbol,false,R3_contract_known,R3_contract_known,candidate,candidate,"[""database"", ""ml_data_science"", ""retrieval_search"", ""validation""]","[""clear_blackbox_description"", ""domain:database,ml_data_science,retrieval_search,validation"", ""effect_declared"", ""input_edge:callable_signature_candidate"", ""mutation_options:1"", ""non_synthetic"", ""output_edge:python_return_annotation_candidate"", ""preferred_symbol_kind:method"", ""python_ast_contract_enrichment"", ""real_source_artifact""]","[""missing_direct_function_blackbox""]","{""parameters"": [{""annotation"": null, ""name"": ""self"", ""required"": true}], ""shape"": ""callable_signature_candidate"", ""source"": ""python_ast_signature_enrichment""}","{""annotation"": ""str"", ""shape"": ""python_return_annotation_candidate"", ""source"": ""python_ast_return_annotation_enrichment""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_c7343e0c7341f2c2687ef79f"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",keep_indexed_for_fallback_but_hide_from_default_reuse,f7b2717a1733b9cbe6bc0952f1c26cd8a46f469b7d479b8a1e325b21458500e4,false
primqa_5187a639c34273eb2581b048,primitive.repo.scripts_acquisition_gap_screen_py.function.py_function_scripts_acquisition_gap_screen_clamp01,primitive_quality_promoter.v1,100,noise_low_level_symbol,false,R3_contract_known,R3_contract_known,candidate,candidate,"[""database"", ""ml_data_science"", ""normalization"", ""retrieval_search""]","[""clear_blackbox_description"", ""domain:database,ml_data_science,normalization,retrieval_search"", ""effect_declared"", ""input_edge:callable_signature_candidate"", ""mutation_options:1"", ""non_synthetic"", ""output_edge:python_return_annotation_candidate"", ""preferred_symbol_kind:function"", ""python_ast_contract_enrichment"", ""real_source_artifact""]","[""missing_direct_function_blackbox"", ""private_helper_symbol""]","{""parameters"": [{""annotation"": ""float"", ""name"": ""v"", ""required"": true}], ""shape"": ""callable_signature_candidate"", ""source"": ""python_ast_signature_enrichment""}","{""annotation"": ""float"", ""shape"": ""python_return_annotation_candidate"", ""source"": ""python_ast_return_annotation_enrichment""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_f4327af03b54b0ff5971b51a"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",keep_indexed_for_fallback_but_hide_from_default_reuse,b918103f490a007e37d6eb62c3ff4ca502a6474a9051f9980585783394fc60d8,false
primqa_81c1d10549500b21112f8d71,primitive.repo.scripts_acquisition_gap_screen_py.function.py_function_scripts_acquisition_gap_screen_screen,primitive_quality_promoter.v1,100,surfaceable_reuse_candidate,true,R3_contract_known,R8_aidevobserver_surfaceable,candidate,validated,"[""ml_data_science""]","[""clear_blackbox_description"", ""domain:ml_data_science"", ""effect_declared"", ""input_edge:callable_signature_candidate"", ""mutation_options:1"", ""non_synthetic"", ""output_edge:object"", ""preferred_symbol_kind:function"", ""python_ast_contract_enrichment"", ""real_source_artifact""]",[],"{""parameters"": [{""annotation"": ""GapSignals"", ""name"": ""signals"", ""required"": true}], ""shape"": ""callable_signature_candidate"", ""source"": ""python_ast_signature_enrichment""}","{""fields"": {""bridge_component"": ""value_candidate"", ""decision"": ""value_candidate"", ""gap_likelihood"": ""value_candidate"", ""model_dependent_component"": ""value_candidate"", ""model_independent_component"": ""value_candidate"", ""model_independent_share"": ""value_candidate"", ""signals"": ""value_candidate""}, ""return_annotation"": ""dict"", ""shape"": ""object"", ""source"": ""python_ast_return_dict_enrichment""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_8ac3693a55c7304432086cdd"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",surface_in_aidevobserver_as_candidate_reuse_card,ec471ac2c0b1738fd07a0a592d65e680b447504533880d9fb3de36731495b956,false
primqa_363c33f7c502d1080fcb2885,primitive.repo.scripts_acquisition_gap_screen_py.function.py_function_scripts_acquisition_gap_screen_screen_part,primitive_quality_promoter.v1,100,noise_low_level_symbol,false,R3_contract_known,R3_contract_known,candidate,candidate,"[""database"", ""ml_data_science"", ""normalization"", ""retrieval_search""]","[""clear_blackbox_description"", ""domain:database,ml_data_science,normalization,retrieval_search"", ""effect_declared"", ""input_edge:callable_signature_candidate"", ""mutation_options:1"", ""non_synthetic"", ""output_edge:python_return_annotation_candidate"", ""preferred_symbol_kind:function"", ""python_ast_contract_enrichment"", ""real_source_artifact""]","[""missing_direct_function_blackbox"", ""private_helper_symbol""]","{""parameters"": [{""annotation"": null, ""name"": ""keys"", ""required"": true}], ""shape"": ""callable_signature_candidate"", ""source"": ""python_ast_signature_enrichment""}","{""annotation"": ""float"", ""shape"": ""python_return_annotation_candidate"", ""source"": ""python_ast_return_annotation_enrichment""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_5cbd8799a9d9c40ce1a19db8"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",keep_indexed_for_fallback_but_hide_from_default_reuse,7d68cb1ebbf448be6df9c1d8b2f980684c46202ad5bc8e0e2554067e55563b2c,false
