primitive_effect_id,registry_record_id,effect_kind,effect_scope,requires_gate,requires_receipt,idempotency_required
effect_6f177c7e5032353e6a2a4d5b,primitive.repo.scripts_check_northstar_design_py.const.py_const_scripts_check_northstar_design_kit_files,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_791455b21182a22f84c99adb,primitive.repo.scripts_check_northstar_design_py.const.py_const_scripts_check_northstar_design_design_product_folders,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_aa29781262818c09aabe6e07,primitive.repo.scripts_check_northstar_design_py.function.py_function_scripts_check_northstar_design_surface_roots,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_e5f3ccbb4704ef88a54f0071,primitive.repo.scripts_check_northstar_design_py.function.py_function_scripts_check_northstar_design_surface_files,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_f6600eb528d88008c58d8dc5,primitive.repo.scripts_check_northstar_design_py.function.py_function_scripts_check_northstar_design_scan,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_0c7ca0cbc97022970696164e,primitive.repo.scripts_check_northstar_design_py.function.py_function_scripts_check_northstar_design_hard_violations,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_150dbd6a600869a21d7650a3,primitive.repo.scripts_check_northstar_design_py.function.py_function_scripts_check_northstar_design_soft_warnings,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_fbfd00d9bca31c1ea9f96651,primitive.repo.scripts_check_northstar_design_py.function.py_function_scripts_check_northstar_design_side_surfaces,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_df9191204c9927cc3c9dc3aa,primitive.repo.scripts_check_northstar_design_py.function.py_function_scripts_check_northstar_design_kit_consistency,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_efe48d3f67185d0ee18ec858,primitive.repo.scripts_check_northstar_design_py.function.py_function_scripts_check_northstar_design_check,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_b8b24af3cb1604c8b41e6519,primitive.repo.scripts_check_northstar_design_py.function.py_function_scripts_check_northstar_design_self_test,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_f96cc5eb9ebeda34d770cced,primitive.repo.scripts_check_northstar_design_py.function.py_function_scripts_check_northstar_design_main,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_6ea279d85701fd1f24214be5,primitive.repo.scripts_check_object_shell_conformance_migration_py.instance.py_inst_scripts_check_object_shell_conformance_migration_repo,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_b0066a724de5f585921fa98d,primitive.repo.scripts_check_object_shell_conformance_migration_py.var.py_var_scripts_check_object_shell_conformance_migration_now,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_fbe10427104dc6ee25f14eb2,primitive.repo.scripts_check_object_shell_conformance_migration_py.var.py_var_scripts_check_object_shell_conformance_migration_samples,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_d721f6dfad728be6c094c8dc,primitive.repo.scripts_check_object_shell_conformance_migration_py.function.py_function_scripts_check_object_shell_conformance_migration_self_test,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_e225840dc2939266f7613482,primitive.repo.scripts_check_object_shell_conformance_migration_py.function.py_function_scripts_check_object_shell_conformance_migration_self_test_check,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_4a39d79cdaffd3d4103f01b7,primitive.repo.scripts_check_object_store_payload_ref_py.var.py_var_scripts_check_object_store_payload_ref_repo,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_627cfa7b3dd957230137486d,primitive.repo.scripts_check_object_store_payload_ref_py.var.py_var_scripts_check_object_store_payload_ref_large_blob,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_ebe35fc2b017171b631b41d6,primitive.repo.scripts_check_object_store_payload_ref_py.var.py_var_scripts_check_object_store_payload_ref_tenant_a,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_712c348c106a86652b74985a,primitive.repo.scripts_check_object_store_payload_ref_py.var.py_var_scripts_check_object_store_payload_ref_tenant_b,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_01553c8bbd0f8d771b8fe83d,primitive.repo.scripts_check_object_store_payload_ref_py.function.py_function_scripts_check_object_store_payload_ref_self_test,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_8b25df9b13246a8aa33c8a55,primitive.repo.scripts_check_object_store_payload_ref_py.function.py_function_scripts_check_object_store_payload_ref_self_test_check,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_4c56a1e6a2cbc1dad9c0d13a,primitive.repo.scripts_check_object_store_payload_ref_py.instance.py_inst_scripts_check_object_store_payload_ref_self_test_store,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_35c48c5e786f86d089c1d701,primitive.repo.scripts_check_object_store_payload_ref_py.instance.py_inst_scripts_check_object_store_payload_ref_self_test_store2,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_b94f907b0100e0e13b543213,primitive.repo.scripts_check_object_store_payload_ref_py.instance.py_inst_scripts_check_object_store_payload_ref_self_test_fresh,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_62bd8e7b280fb18bc39e1c73,primitive.repo.scripts_check_object_store_payload_ref_py.function.py_function_scripts_check_object_store_payload_ref_main,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_ee9836d92fd9a4c8403c7873,primitive.repo.scripts_check_object_wrapper_hygiene_py.const.py_const_scripts_check_object_wrapper_hygiene_repo,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_37b2c4c7213841f244560d7b,primitive.repo.scripts_check_object_wrapper_hygiene_py.function.py_function_scripts_check_object_wrapper_hygiene_self_test,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_2298bfd7d457cdbb805bc1b7,primitive.repo.scripts_check_object_wrapper_hygiene_py.function.py_function_scripts_check_object_wrapper_hygiene_main,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_99de19bf106ad3c26d26ab8b,primitive.repo.scripts_check_objects_have_inference_preferences_py.instance.py_inst_scripts_check_objects_have_inference_preferences_repo,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_75bfb0a7af88d3fd3352a32c,primitive.repo.scripts_check_objects_have_inference_preferences_py.var.py_var_scripts_check_objects_have_inference_preferences_now,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_250caff47cdff08ee5fcc5bd,primitive.repo.scripts_check_objects_have_inference_preferences_py.var.py_var_scripts_check_objects_have_inference_preferences_key_re,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_5e41b5648f2d0495c5eb2ff4,primitive.repo.scripts_check_objects_have_inference_preferences_py.var.py_var_scripts_check_objects_have_inference_preferences_min,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_fc1fbd6e227b253b0ffd94df,primitive.repo.scripts_check_objects_have_inference_preferences_py.function.py_function_scripts_check_objects_have_inference_preferences_self_test,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_8844c343e39bbd3a382d0094,primitive.repo.scripts_check_objects_have_inference_preferences_py.function.py_function_scripts_check_objects_have_inference_preferences_self_test_check,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_4f143563156abfffe5863d03,primitive.repo.scripts_check_observability_governance_redteam_py.var.py_var_scripts_check_observability_governance_redteam_cat,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_37e6d06e30e95c10c2cbaf15,primitive.repo.scripts_check_observability_governance_redteam_py.const.py_const_scripts_check_observability_governance_redteam_t0,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_5f5faaea2a73cc1f82c1fc99,primitive.repo.scripts_check_observability_governance_redteam_py.function.py_function_scripts_check_observability_governance_redteam_self_test,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_c04c0a561eb430233a6b470a,primitive.repo.scripts_check_observability_governance_redteam_py.function.py_function_scripts_check_observability_governance_redteam_self_test_chk,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_6c749e5560b8eb80c24c1174,primitive.repo.scripts_check_observability_governance_redteam_py.instance.py_inst_scripts_check_observability_governance_redteam_self_test_ev,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_07fa8f507afaf1cbfbfa0467,primitive.repo.scripts_check_observability_governance_redteam_py.instance.py_inst_scripts_check_observability_governance_redteam_self_test_ho_ev,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_cdc85b0c71cd167f77cd90e0,primitive.repo.scripts_check_observability_governance_redteam_py.instance.py_inst_scripts_check_observability_governance_redteam_self_test_span,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_e344fdc3d8983125186bb371,primitive.repo.scripts_check_observability_governance_redteam_py.function.py_function_scripts_check_observability_governance_redteam_main,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_b9a7dc7201b7670e85ea39b7,primitive.repo.scripts_check_observability_provider_seam_py.const.py_const_scripts_check_observability_provider_seam_t0,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_c42afed7681eeeac0fb8a941,primitive.repo.scripts_check_observability_provider_seam_py.function.py_function_scripts_check_observability_provider_seam_spans,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_b8da591d6b92303ffa190c2d,primitive.repo.scripts_check_observability_provider_seam_py.function.py_function_scripts_check_observability_provider_seam_self_test,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_03b38d2e8e3d7b1f406a46a9,primitive.repo.scripts_check_observability_provider_seam_py.function.py_function_scripts_check_observability_provider_seam_self_test_chk,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_1a927c7fe4dfe93c364e297e,primitive.repo.scripts_check_observability_provider_seam_py.instance.py_inst_scripts_check_observability_provider_seam_self_test_prov,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_2ddbead0850377bdb81f5c47,primitive.repo.scripts_check_observability_provider_seam_py.function.py_function_scripts_check_observability_provider_seam_main,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_3a876959b4364dfe4085550d,primitive.repo.scripts_check_observability_providers_py.var.py_var_scripts_check_observability_providers_repo,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_a2674b24d0a3bab2d92ad201,primitive.repo.scripts_check_observability_providers_py.var.py_var_scripts_check_observability_providers_doc,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_296c3b4642f58ed7dd855703,primitive.repo.scripts_check_observability_providers_py.var.py_var_scripts_check_observability_providers_req,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_502be6ed8e995b5952ce5d5f,primitive.repo.scripts_check_observability_providers_py.function.py_function_scripts_check_observability_providers_main,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_70a9d8650cf2cee80158dee7,primitive.repo.scripts_check_observability_providers_py.function.py_function_scripts_check_observability_providers_main_ck,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_520cfd3191c3ae4198325322,primitive.repo.scripts_check_observer_agentic_py.var.py_var_scripts_check_observer_agentic_repo,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_d7299df380c4612ab21a6df3,primitive.repo.scripts_check_observer_agentic_py.function.py_function_scripts_check_observer_agentic_main,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_ede0461edc8259d5555145ea,primitive.repo.scripts_check_observer_capture_store_py.var.py_var_scripts_check_observer_capture_store_repo,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_90acecb83f9c568fa43054e2,primitive.repo.scripts_check_observer_capture_store_py.function.py_function_scripts_check_observer_capture_store_main,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_42023ef693852a648640c253,primitive.repo.scripts_check_observer_consent_py.var.py_var_scripts_check_observer_consent_repo,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_60e385bb5df721007220f413,primitive.repo.scripts_check_observer_consent_py.function.py_function_scripts_check_observer_consent_main,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_a9f1f4bada0fe1e788e63cca,primitive.repo.scripts_check_observer_corpus_py.var.py_var_scripts_check_observer_corpus_repo,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_21252dd7abddbde94c1085f7,primitive.repo.scripts_check_observer_corpus_py.function.py_function_scripts_check_observer_corpus_main,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_7d5b3ce06104574f52179e60,primitive.repo.scripts_check_observer_local_service_py.const.py_const_scripts_check_observer_local_service_repo_root,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_1b33c478700dbf4bc1a3112e,primitive.repo.scripts_check_observer_local_service_py.const.py_const_scripts_check_observer_local_service_registry_path,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_0e3c38a9b90e2bfb9f1a9d45,primitive.repo.scripts_check_observer_local_service_py.const.py_const_scripts_check_observer_local_service_expected_port,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_46aafc7f5d3d4079ec891152,primitive.repo.scripts_check_observer_local_service_py.const.py_const_scripts_check_observer_local_service_expected_start,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_7ef04cb29b7a33c2ce83a4b2,primitive.repo.scripts_check_observer_local_service_py.const.py_const_scripts_check_observer_local_service_seam_prefix,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_5d9c05863a8ac61d53ec6351,primitive.repo.scripts_check_observer_local_service_py.const.py_const_scripts_check_observer_local_service_synthetic_transcript,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_06784ae29b3b04245e7f5036,primitive.repo.scripts_check_observer_local_service_py.const.py_const_scripts_check_observer_local_service_synthetic_messages,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_5f0b80d9d66487624381150f,primitive.repo.scripts_check_observer_local_service_py.function.py_function_scripts_check_observer_local_service_self_test,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_75373d99cd2aa9f778fbda2a,primitive.repo.scripts_check_observer_local_service_py.function.py_function_scripts_check_observer_local_service_self_test_ck,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_00912463b392cedd5711796d,primitive.repo.scripts_check_observer_local_service_py.instance.py_inst_scripts_check_observer_local_service_self_test_tmp,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_39f18314feba4c79019c8b5c,primitive.repo.scripts_check_observer_review_py.var.py_var_scripts_check_observer_review_repo,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_daac43857ee206b864c7eb6b,primitive.repo.scripts_check_observer_review_py.function.py_function_scripts_check_observer_review_main,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_e96771639c561501e31c16ae,primitive.repo.scripts_check_observer_router_py.var.py_var_scripts_check_observer_router_repo,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_3760bea0c4f4983e8d63dffc,primitive.repo.scripts_check_observer_router_py.var.py_var_scripts_check_observer_router_heuristics,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_6654b95e3c73bdb1e40866ee,primitive.repo.scripts_check_observer_router_py.var.py_var_scripts_check_observer_router_fake_secret_line,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_2909d0be1172481d0eee91e1,primitive.repo.scripts_check_observer_router_py.function.py_function_scripts_check_observer_router_main,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_da52b353d5e7abd37cb6d36a,primitive.repo.scripts_check_observer_router_py.function.py_function_scripts_check_observer_router_main_ck,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_a1395b43be7b82f62e082d78,primitive.repo.scripts_check_ocr_port_py.const.py_const_scripts_check_ocr_port_repo,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_73c000ef3815cb84730ad92d,primitive.repo.scripts_check_ocr_port_py.function.py_function_scripts_check_ocr_port_self_test,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_093bdfc1475f7b3c9d915651,primitive.repo.scripts_check_ocr_port_py.function.py_function_scripts_check_ocr_port_self_test_ck,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_b52b32840f31051a33b02ed9,primitive.repo.scripts_check_octs_conformance_py.var.py_var_scripts_check_octs_conformance_repo,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_e10d9b6018121cea67567828,primitive.repo.scripts_check_octs_conformance_py.var.py_var_scripts_check_octs_conformance_ref,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_7d21ae9b0e7c9cfde561d29e,primitive.repo.scripts_check_octs_conformance_py.var.py_var_scripts_check_octs_conformance_now,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_882d7a24e265ab15b135cca1,primitive.repo.scripts_check_octs_conformance_py.var.py_var_scripts_check_octs_conformance_core_classes,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_77f61c2967642087f1c1d4bb,primitive.repo.scripts_check_octs_conformance_py.var.py_var_scripts_check_octs_conformance_octs_required,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_fc42169f89b765a96616b308,primitive.repo.scripts_check_octs_conformance_py.function.py_function_scripts_check_octs_conformance_conformant_spec,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_052475a443e6d58b024da3ca,primitive.repo.scripts_check_octs_conformance_py.function.py_function_scripts_check_octs_conformance_self_test,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_5eba9bc6b65fe395bf6d6d9a,primitive.repo.scripts_check_octs_conformance_py.function.py_function_scripts_check_octs_conformance_self_test_check,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_49f4aed214f67105a63c6d89,primitive.repo.scripts_check_offline_full_demo_py.var.py_var_scripts_check_offline_full_demo_required_sections,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_f87f17fb6dddeefefce509d0,primitive.repo.scripts_check_offline_full_demo_py.var.py_var_scripts_check_offline_full_demo_ok_statuses,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_f01413bce94337c9e03c40d9,primitive.repo.scripts_check_offline_full_demo_py.function.py_function_scripts_check_offline_full_demo_self_test,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_256b9eced5ad2552a2c635d5,primitive.repo.scripts_check_offline_full_demo_py.function.py_function_scripts_check_offline_full_demo_self_test_chk,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_8dfad24526374c759faaae21,primitive.repo.scripts_check_offline_full_demo_py.function.py_function_scripts_check_offline_full_demo_main,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_8ba0d900fe17c8ecf03e37b7,primitive.repo.scripts_check_oh_states_kit_py.const.py_const_scripts_check_oh_states_kit_repo_root,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_4392772b4082cd9ce0801aa8,primitive.repo.scripts_check_oh_states_kit_py.const.py_const_scripts_check_oh_states_kit_web,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_0ae3bc48fc4afdda310f44db,primitive.repo.scripts_check_oh_states_kit_py.const.py_const_scripts_check_oh_states_kit_kit,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_447b277e695bfd59b9b9f610,primitive.repo.scripts_check_oh_states_kit_py.function.py_function_scripts_check_oh_states_kit_self_test,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_1be4ec93320ac8e50d51b088,primitive.repo.scripts_check_oh_states_kit_py.function.py_function_scripts_check_oh_states_kit_self_test_ck,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_e4d3beeaba7c4d9b25e75e4d,primitive.repo.scripts_check_okf_freshness_live_e2e_py.var.py_var_scripts_check_okf_freshness_live_e2e_r,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_1e2b5c33469ec82d74ac53b6,primitive.repo.scripts_check_okf_freshness_live_e2e_py.var.py_var_scripts_check_okf_freshness_live_e2e_source,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_0220a0dff8f7e27b74c75f59,primitive.repo.scripts_check_okf_freshness_live_e2e_py.var.py_var_scripts_check_okf_freshness_live_e2e_okf_in,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_e194c0a71fcf91d48d93da51,primitive.repo.scripts_check_okf_freshness_live_e2e_py.function.py_function_scripts_check_okf_freshness_live_e2e_run_live_loop,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_f1d0896431feda1cd29e9689,primitive.repo.scripts_check_okf_freshness_live_e2e_py.instance.py_inst_scripts_check_okf_freshness_live_e2e_run_live_loop_emu,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_d12c8f0dc84d1dd03019d403,primitive.repo.scripts_check_okf_freshness_live_e2e_py.instance.py_inst_scripts_check_okf_freshness_live_e2e_run_live_loop_cap,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_3bac596233baa286376e1c90,primitive.repo.scripts_check_okf_freshness_live_e2e_py.function.py_function_scripts_check_okf_freshness_live_e2e_self_test,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_51d1c0b18b820ff2de3a98d5,primitive.repo.scripts_check_okf_freshness_live_e2e_py.function.py_function_scripts_check_okf_freshness_live_e2e_self_test_ck,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_5aa3298396afbcf1175bbfdd,primitive.repo.scripts_check_okf_freshness_live_e2e_py.function.py_function_scripts_check_okf_freshness_live_e2e_main,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_6193ced653c1753f9cada945,primitive.repo.scripts_check_okf_interop_py.var.py_var_scripts_check_okf_interop_r,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_740a2a3fd17a23e6b26da41f,primitive.repo.scripts_check_okf_interop_py.function.py_function_scripts_check_okf_interop_sample,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_591c6f5cfe3a53b2fc817f35,primitive.repo.scripts_check_okf_interop_py.function.py_function_scripts_check_okf_interop_self_test,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_ba7047300c4966ee41700dbc,primitive.repo.scripts_check_okf_interop_py.function.py_function_scripts_check_okf_interop_self_test_ck,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_59c8d5e3455b8c2369319c84,primitive.repo.scripts_check_okf_interop_py.function.py_function_scripts_check_okf_interop_main,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_b132347485f366ee98b7ca6d,primitive.repo.scripts_check_ollama_free_limited_compatibility_py.instance.py_inst_scripts_check_ollama_free_limited_compatibility_repo,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_0fec7c907b3bc87eeeadc7da,primitive.repo.scripts_check_ollama_free_limited_compatibility_py.var.py_var_scripts_check_ollama_free_limited_compatibility_leak,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_b0b851f4810003754c826453,primitive.repo.scripts_check_ollama_free_limited_compatibility_py.var.py_var_scripts_check_ollama_free_limited_compatibility_cloud,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_dec5452616e7c25d63d0e6cb,primitive.repo.scripts_check_ollama_free_limited_compatibility_py.var.py_var_scripts_check_ollama_free_limited_compatibility_local,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_72eded9c798f2c64dcacad6d,primitive.repo.scripts_check_ollama_free_limited_compatibility_py.function.py_function_scripts_check_ollama_free_limited_compatibility_reaches,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_4dfa53ef3a26bd6f17df1433,primitive.repo.scripts_check_ollama_free_limited_compatibility_py.function.py_function_scripts_check_ollama_free_limited_compatibility_self_test,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_29eaf5fc6bca265669a40b3d,primitive.repo.scripts_check_ollama_free_limited_compatibility_py.function.py_function_scripts_check_ollama_free_limited_compatibility_self_test_check,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_3879ed5765807159a27b1b54,primitive.repo.scripts_check_open_hubs_bridge_graph_py.instance.py_inst_scripts_check_open_hubs_bridge_graph_repo,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_c0020b766227747940fea461,primitive.repo.scripts_check_open_hubs_bridge_graph_py.var.py_var_scripts_check_open_hubs_bridge_graph_a,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_7cb0d2cfbdab21bec2d98571,primitive.repo.scripts_check_open_hubs_bridge_graph_py.var.py_var_scripts_check_open_hubs_bridge_graph_open_hubs,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_3b3cb41dbe3ea88e1d00a50d,primitive.repo.scripts_check_open_hubs_bridge_graph_py.var.py_var_scripts_check_open_hubs_bridge_graph_artifact_kinds,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_32a641348178b22f28160c89,primitive.repo.scripts_check_open_hubs_bridge_graph_py.function.py_function_scripts_check_open_hubs_bridge_graph_self_test,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_e464ec5a43bc647b85ecc157,primitive.repo.scripts_check_open_hubs_bridge_graph_py.function.py_function_scripts_check_open_hubs_bridge_graph_self_test_check,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_c58764c8c4e1d3e91c07ad64,primitive.repo.scripts_check_openapi_deconstructor_py.var.py_var_scripts_check_openapi_deconstructor_r,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
