primitive_edge_id,registry_record_id,edge_role,edge_name,contract_uid,contract_notation,shape,field_keys,schema_json,artifact_policy,secret_policy,edge_hash
edge_ee132ec16f97217a83e44aed,primitive.repo.scripts_check_no_direct_supermemory_imports_py.var.py_var_scripts_check_no_direct_supermemory_imports_forbidden_top,output,output,contract_db10d734bd4330f00feb890e,python_value_candidate,python_value_candidate,[],"{""kind"": ""var"", ""shape"": ""python_value_candidate""}",{},{},ee132ec16f97217a83e44aed1f8fb1c407d879030aab97423085ccfc1f1f12db
edge_7f772355090bb6d76d28d3d9,primitive.repo.scripts_check_no_direct_supermemory_imports_py.var.py_var_scripts_check_no_direct_supermemory_imports_approved_stub_paths,input,input,contract_7a3fc5080c880296de9c9131,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}",{},{},7f772355090bb6d76d28d3d99af63cbfb677e791d92a1becfa30913e3d2caaa3
edge_be65b9b9f444b710a16024e4,primitive.repo.scripts_check_no_direct_supermemory_imports_py.var.py_var_scripts_check_no_direct_supermemory_imports_approved_stub_paths,output,output,contract_db10d734bd4330f00feb890e,python_value_candidate,python_value_candidate,[],"{""kind"": ""var"", ""shape"": ""python_value_candidate""}",{},{},be65b9b9f444b710a16024e4d3304d4b74f10ef88a73cd38938b9e4d9deb7884
edge_f24b0edf67777feac8bfa996,primitive.repo.scripts_check_no_direct_supermemory_imports_py.var.py_var_scripts_check_no_direct_supermemory_imports_scan_dirs,input,input,contract_7a3fc5080c880296de9c9131,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}",{},{},f24b0edf67777feac8bfa99626e9181321396339dcc2961f4d040bcde03cfd50
edge_3a29741fda567590571dc915,primitive.repo.scripts_check_no_direct_supermemory_imports_py.var.py_var_scripts_check_no_direct_supermemory_imports_scan_dirs,output,output,contract_db10d734bd4330f00feb890e,python_value_candidate,python_value_candidate,[],"{""kind"": ""var"", ""shape"": ""python_value_candidate""}",{},{},3a29741fda567590571dc91527cc8e9b397dd56ab8f6ab32fb0b058aaa2b5ad4
edge_3efb4792f9c4b45b75f8137a,primitive.repo.scripts_check_no_direct_supermemory_imports_py.var.py_var_scripts_check_no_direct_supermemory_imports_skip_parts,input,input,contract_7a3fc5080c880296de9c9131,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}",{},{},3efb4792f9c4b45b75f8137a6e828ab0a54fe05b865f8b5ed8dd0ce4515b3420
edge_421af7b8d0cf08a655f83c09,primitive.repo.scripts_check_no_direct_supermemory_imports_py.var.py_var_scripts_check_no_direct_supermemory_imports_skip_parts,output,output,contract_db10d734bd4330f00feb890e,python_value_candidate,python_value_candidate,[],"{""kind"": ""var"", ""shape"": ""python_value_candidate""}",{},{},421af7b8d0cf08a655f83c09aafffdae11eac69b73630b6d33b7fdd126bce020
edge_d3b88b17dfb2cdcf18979ec6,primitive.repo.scripts_check_no_direct_supermemory_imports_py.function.py_function_scripts_check_no_direct_supermemory_imports_py_files,input,input,contract_8e55fd1ebaa153d28c807172,callable_signature_candidate,callable_signature_candidate,[],"{""parameters"": [], ""shape"": ""callable_signature_candidate"", ""source"": ""repo_code_inventory""}",{},{},d3b88b17dfb2cdcf18979ec6f27c820ce7e0bf2bccb04d71afa908f633d860c0
edge_4aedf6d37c45c69217ff89b8,primitive.repo.scripts_check_no_direct_supermemory_imports_py.function.py_function_scripts_check_no_direct_supermemory_imports_py_files,output,output,contract_f8de77bcbfa88e12592ba661,unknown_candidate,unknown_candidate,[],"{""reason"": ""repo inventory does not prove return shape; promote only after proof receipts or observed logs"", ""shape"": ""unknown_candidate""}",{},{},4aedf6d37c45c69217ff89b882c6809339b8526614e732d27d06b4d588fbda39
edge_dd999e5d4ad021285ab12c85,primitive.repo.scripts_check_no_direct_supermemory_imports_py.function.py_function_scripts_check_no_direct_supermemory_imports_imports,input,input,contract_d39bacb0a3b23ca4b1bf3882,callable_signature_candidate,callable_signature_candidate,[],"{""parameters"": [{""kind"": ""python_parameter"", ""name"": ""tree"", ""required"": true, ""source_line"": 50}], ""shape"": ""callable_signature_candidate"", ""source"": ""repo_code_inventory""}",{},{},dd999e5d4ad021285ab12c8530b9fed342b58eed23e2fd36ed3f4f9a80550c8f
edge_732f7f3f21917e51abfe83c3,primitive.repo.scripts_check_no_direct_supermemory_imports_py.function.py_function_scripts_check_no_direct_supermemory_imports_imports,output,output,contract_f8de77bcbfa88e12592ba661,unknown_candidate,unknown_candidate,[],"{""reason"": ""repo inventory does not prove return shape; promote only after proof receipts or observed logs"", ""shape"": ""unknown_candidate""}",{},{},732f7f3f21917e51abfe83c3a4a33774fef605f399435800bc533710faf33653
edge_e42519cd7e791a915e6eda63,primitive.repo.scripts_check_no_direct_supermemory_imports_py.function.py_function_scripts_check_no_direct_supermemory_imports_self_test,input,input,contract_8e55fd1ebaa153d28c807172,callable_signature_candidate,callable_signature_candidate,[],"{""parameters"": [], ""shape"": ""callable_signature_candidate"", ""source"": ""repo_code_inventory""}",{},{},e42519cd7e791a915e6eda63504b1711f085ef349ff383b4d9532b2833169764
edge_60f4a44932754089d8326c7a,primitive.repo.scripts_check_no_direct_supermemory_imports_py.function.py_function_scripts_check_no_direct_supermemory_imports_self_test,output,output,contract_f8de77bcbfa88e12592ba661,unknown_candidate,unknown_candidate,[],"{""reason"": ""repo inventory does not prove return shape; promote only after proof receipts or observed logs"", ""shape"": ""unknown_candidate""}",{},{},60f4a44932754089d8326c7a9cd04a911ae949b20e371b9b3d7aff6ee0b3e380
edge_d932cfcfb06047d8b403be54,primitive.repo.scripts_check_no_direct_supermemory_imports_py.function.py_function_scripts_check_no_direct_supermemory_imports_self_test_check,input,input,contract_0b7d8f68982e76374b60b1a1,callable_signature_candidate,callable_signature_candidate,[],"{""parameters"": [{""kind"": ""python_parameter"", ""name"": ""name"", ""required"": true, ""source_line"": 65}, {""kind"": ""python_parameter"", ""name"": ""ok"", ""required"": true, ""source_line"": 65}, {""kind"": ""python_parameter"", ""name"": ""detail"", ""required"": true, ""source_line"": 65}], ""shape"": ""callable_signature_candidate"", ""source"": ""repo_code_inventory""}",{},{},d932cfcfb06047d8b403be54812fa9bca064144fd9ca50a4f705a065fe0c212f
edge_c9389c75225b10b07f8e7c4e,primitive.repo.scripts_check_no_direct_supermemory_imports_py.function.py_function_scripts_check_no_direct_supermemory_imports_self_test_check,output,output,contract_f8de77bcbfa88e12592ba661,unknown_candidate,unknown_candidate,[],"{""reason"": ""repo inventory does not prove return shape; promote only after proof receipts or observed logs"", ""shape"": ""unknown_candidate""}",{},{},c9389c75225b10b07f8e7c4e17b9b33f7ba007cdfce18f825fffbcdc47addaa0
edge_cf340704c6843bf4e15521f5,primitive.repo.scripts_check_no_direct_supermemory_imports_py.function.py_function_scripts_check_no_direct_supermemory_imports_main,input,input,contract_dc3d365260e722f84c4739d0,callable_signature_candidate,callable_signature_candidate,[],"{""parameters"": [{""kind"": ""python_parameter"", ""name"": ""argv"", ""required"": true, ""source_line"": 107}], ""shape"": ""callable_signature_candidate"", ""source"": ""repo_code_inventory""}",{},{},cf340704c6843bf4e15521f5c7339640f7c549abc2b7059501d29d8f4758d927
edge_727492db1b535cb65e6c099e,primitive.repo.scripts_check_no_direct_supermemory_imports_py.function.py_function_scripts_check_no_direct_supermemory_imports_main,output,output,contract_f8de77bcbfa88e12592ba661,unknown_candidate,unknown_candidate,[],"{""reason"": ""repo inventory does not prove return shape; promote only after proof receipts or observed logs"", ""shape"": ""unknown_candidate""}",{},{},727492db1b535cb65e6c099e5a99b2bcdd8f262cd33a523a898c7b61764ce389
edge_7fd3e3134c3c4c57bb988c8e,primitive.repo.scripts_check_no_duplicate_runtime_py.var.py_var_scripts_check_no_duplicate_runtime_repo,input,input,contract_7a3fc5080c880296de9c9131,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}",{},{},7fd3e3134c3c4c57bb988c8e1032c38c1bd9e9dff9cd5143e28b0ea01b907609
edge_347209ab29a8f1ad7da59a1d,primitive.repo.scripts_check_no_duplicate_runtime_py.var.py_var_scripts_check_no_duplicate_runtime_repo,output,output,contract_db10d734bd4330f00feb890e,python_value_candidate,python_value_candidate,[],"{""kind"": ""var"", ""shape"": ""python_value_candidate""}",{},{},347209ab29a8f1ad7da59a1da83016caf9291dbba9cbc724108ae45bfa9f8807
edge_80a8528a4d40df443bc7bdcf,primitive.repo.scripts_check_no_duplicate_runtime_py.var.py_var_scripts_check_no_duplicate_runtime_framework_classes,input,input,contract_7a3fc5080c880296de9c9131,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}",{},{},80a8528a4d40df443bc7bdcf4bbafe863f02ea0e0e8e9471ae9d988966a380fb
edge_738302dc24ac0d0be75ecf93,primitive.repo.scripts_check_no_duplicate_runtime_py.var.py_var_scripts_check_no_duplicate_runtime_framework_classes,output,output,contract_db10d734bd4330f00feb890e,python_value_candidate,python_value_candidate,[],"{""kind"": ""var"", ""shape"": ""python_value_candidate""}",{},{},738302dc24ac0d0be75ecf93c7068edc21aea8fde9564845704779fbe952cb3a
edge_2e51cf3df82ab17a77be55e0,primitive.repo.scripts_check_no_duplicate_runtime_py.function.py_function_scripts_check_no_duplicate_runtime_governed_files,input,input,contract_3ee7ecc576b2e8bf565aa7c9,callable_signature_candidate,callable_signature_candidate,[],"{""parameters"": [{""kind"": ""python_parameter"", ""name"": ""scope"", ""required"": true, ""source_line"": 21}], ""shape"": ""callable_signature_candidate"", ""source"": ""repo_code_inventory""}",{},{},2e51cf3df82ab17a77be55e0342e1ac54e315a1a372a4e96008f6cb8b49536c6
edge_bfc9853ff48e085b3a762fce,primitive.repo.scripts_check_no_duplicate_runtime_py.function.py_function_scripts_check_no_duplicate_runtime_governed_files,output,output,contract_f8de77bcbfa88e12592ba661,unknown_candidate,unknown_candidate,[],"{""reason"": ""repo inventory does not prove return shape; promote only after proof receipts or observed logs"", ""shape"": ""unknown_candidate""}",{},{},bfc9853ff48e085b3a762fce21383c4160ac242891a813d963be381a8cf718a1
edge_b6d2bd57e339d118bdc3acba,primitive.repo.scripts_check_no_duplicate_runtime_py.function.py_function_scripts_check_no_duplicate_runtime_self_test,input,input,contract_8e55fd1ebaa153d28c807172,callable_signature_candidate,callable_signature_candidate,[],"{""parameters"": [], ""shape"": ""callable_signature_candidate"", ""source"": ""repo_code_inventory""}",{},{},b6d2bd57e339d118bdc3acbabd96e21ec4c027a3f813c679a8195c09b21d39e0
edge_2816a978a5840314fd68c97b,primitive.repo.scripts_check_no_duplicate_runtime_py.function.py_function_scripts_check_no_duplicate_runtime_self_test,output,output,contract_f8de77bcbfa88e12592ba661,unknown_candidate,unknown_candidate,[],"{""reason"": ""repo inventory does not prove return shape; promote only after proof receipts or observed logs"", ""shape"": ""unknown_candidate""}",{},{},2816a978a5840314fd68c97bf49428e5f6e7a826d6236d826dd29a1bc1d55252
edge_8b650f22c2eb4cb066a95817,primitive.repo.scripts_check_no_duplicate_runtime_py.function.py_function_scripts_check_no_duplicate_runtime_self_test_check,input,input,contract_c9ab58c8615593e3443570c1,callable_signature_candidate,callable_signature_candidate,[],"{""parameters"": [{""kind"": ""python_parameter"", ""name"": ""name"", ""required"": true, ""source_line"": 35}, {""kind"": ""python_parameter"", ""name"": ""ok"", ""required"": true, ""source_line"": 35}, {""kind"": ""python_parameter"", ""name"": ""detail"", ""required"": true, ""source_line"": 35}], ""shape"": ""callable_signature_candidate"", ""source"": ""repo_code_inventory""}",{},{},8b650f22c2eb4cb066a95817a36e37b3ec51bef3cb0c2dda1007d74ca37180b8
edge_f241aab3c396e1522567a286,primitive.repo.scripts_check_no_duplicate_runtime_py.function.py_function_scripts_check_no_duplicate_runtime_self_test_check,output,output,contract_f8de77bcbfa88e12592ba661,unknown_candidate,unknown_candidate,[],"{""reason"": ""repo inventory does not prove return shape; promote only after proof receipts or observed logs"", ""shape"": ""unknown_candidate""}",{},{},f241aab3c396e1522567a286baed3e1f0a177808279b6c0500a55d6429c5861f
edge_afb2bd6b930fa70c43a84a70,primitive.repo.scripts_check_no_duplicate_runtime_py.function.py_function_scripts_check_no_duplicate_runtime_main,input,input,contract_e4673d5186d4c69b25fa1060,callable_signature_candidate,callable_signature_candidate,[],"{""parameters"": [{""kind"": ""python_parameter"", ""name"": ""argv"", ""required"": true, ""source_line"": 63}], ""shape"": ""callable_signature_candidate"", ""source"": ""repo_code_inventory""}",{},{},afb2bd6b930fa70c43a84a700e4d77a30141c9dc9af3b3fe40c280d1e09ba851
edge_140132fc18a09e821ae312fd,primitive.repo.scripts_check_no_duplicate_runtime_py.function.py_function_scripts_check_no_duplicate_runtime_main,output,output,contract_f8de77bcbfa88e12592ba661,unknown_candidate,unknown_candidate,[],"{""reason"": ""repo inventory does not prove return shape; promote only after proof receipts or observed logs"", ""shape"": ""unknown_candidate""}",{},{},140132fc18a09e821ae312fd880c2b1d731d38fb76dcfdcd2a00a50a0c8fe146
edge_c4c8a0d876c1f820b2696e89,primitive.repo.scripts_check_no_oracle_copy_py.var.py_var_scripts_check_no_oracle_copy_repo,input,input,contract_7a3fc5080c880296de9c9131,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}",{},{},c4c8a0d876c1f820b2696e89dc4a6b3211c2639ec8b99c40671b139c7ad394fe
edge_25c1e0a15b69b27a969083c6,primitive.repo.scripts_check_no_oracle_copy_py.var.py_var_scripts_check_no_oracle_copy_repo,output,output,contract_db10d734bd4330f00feb890e,python_value_candidate,python_value_candidate,[],"{""kind"": ""var"", ""shape"": ""python_value_candidate""}",{},{},25c1e0a15b69b27a969083c68ce8c7cbb8860ef182c3e0f125f3c8c3ce38b282
edge_fa6552c92bb6f9d6b3bf83b6,primitive.repo.scripts_check_no_oracle_copy_py.const.py_const_scripts_check_no_oracle_copy_scan_globs,input,input,contract_98cdd97ed47632b98dcc0da5,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""const"", ""shape"": ""source_symbol_candidate""}",{},{},fa6552c92bb6f9d6b3bf83b669184f4fd7547e20143fba5d7451e6738534dc2b
edge_c27b01ab5a65a1ae8e42e52b,primitive.repo.scripts_check_no_oracle_copy_py.const.py_const_scripts_check_no_oracle_copy_scan_globs,output,output,contract_881d46bf17689470c77a7f78,python_value_candidate,python_value_candidate,[],"{""kind"": ""const"", ""shape"": ""python_value_candidate""}",{},{},c27b01ab5a65a1ae8e42e52bde9ad734c1306edd69b16d8da075d7778663eec0
edge_906dd45f0b06f8e9ca2262a8,primitive.repo.scripts_check_no_oracle_copy_py.const.py_const_scripts_check_no_oracle_copy_allowlist,input,input,contract_98cdd97ed47632b98dcc0da5,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""const"", ""shape"": ""source_symbol_candidate""}",{},{},906dd45f0b06f8e9ca2262a812f04b211274167d2e2c086963bd0be8341a3a41
edge_b661c9b6b3d193067db5e271,primitive.repo.scripts_check_no_oracle_copy_py.const.py_const_scripts_check_no_oracle_copy_allowlist,output,output,contract_881d46bf17689470c77a7f78,python_value_candidate,python_value_candidate,[],"{""kind"": ""const"", ""shape"": ""python_value_candidate""}",{},{},b661c9b6b3d193067db5e27139fd9dab508bd21f49b32d3704884efc33f36380
edge_e7da034aeee267e56e88e9be,primitive.repo.scripts_check_no_oracle_copy_py.function.py_function_scripts_check_no_oracle_copy_scan_text,input,input,contract_20a8273296c71353161b1fd8,callable_signature_candidate,callable_signature_candidate,[],"{""parameters"": [{""kind"": ""python_parameter"", ""name"": ""text"", ""required"": true, ""source_line"": 33}], ""shape"": ""callable_signature_candidate"", ""source"": ""repo_code_inventory""}",{},{},e7da034aeee267e56e88e9be8d795b3bc8a4880cd6f76026b28be42f5c2a7d85
edge_1032837206b108facdcdb7fc,primitive.repo.scripts_check_no_oracle_copy_py.function.py_function_scripts_check_no_oracle_copy_scan_text,output,output,contract_f8de77bcbfa88e12592ba661,unknown_candidate,unknown_candidate,[],"{""reason"": ""repo inventory does not prove return shape; promote only after proof receipts or observed logs"", ""shape"": ""unknown_candidate""}",{},{},1032837206b108facdcdb7fc4b1e1c90d8d8e7582ad64867c487f2a468da3f34
edge_ed9833e64bfc2072954f1a3b,primitive.repo.scripts_check_no_oracle_copy_py.function.py_function_scripts_check_no_oracle_copy_scan,input,input,contract_8e55fd1ebaa153d28c807172,callable_signature_candidate,callable_signature_candidate,[],"{""parameters"": [], ""shape"": ""callable_signature_candidate"", ""source"": ""repo_code_inventory""}",{},{},ed9833e64bfc2072954f1a3b5f9af6e3a47d74d34576160e648140b3a69da378
edge_db81eef342231b5fe4a36dec,primitive.repo.scripts_check_no_oracle_copy_py.function.py_function_scripts_check_no_oracle_copy_scan,output,output,contract_f8de77bcbfa88e12592ba661,unknown_candidate,unknown_candidate,[],"{""reason"": ""repo inventory does not prove return shape; promote only after proof receipts or observed logs"", ""shape"": ""unknown_candidate""}",{},{},db81eef342231b5fe4a36decfa7834a530797d8b110f6ffcbabfbfa62bbc9d24
edge_356948b1eeaab9cc1db566fb,primitive.repo.scripts_check_no_oracle_copy_py.function.py_function_scripts_check_no_oracle_copy_self_test,input,input,contract_8e55fd1ebaa153d28c807172,callable_signature_candidate,callable_signature_candidate,[],"{""parameters"": [], ""shape"": ""callable_signature_candidate"", ""source"": ""repo_code_inventory""}",{},{},356948b1eeaab9cc1db566fb4986ef6d70ce857c4331591e5566d1aae92af576
edge_507e7e635cc33f9db28f2f55,primitive.repo.scripts_check_no_oracle_copy_py.function.py_function_scripts_check_no_oracle_copy_self_test,output,output,contract_f8de77bcbfa88e12592ba661,unknown_candidate,unknown_candidate,[],"{""reason"": ""repo inventory does not prove return shape; promote only after proof receipts or observed logs"", ""shape"": ""unknown_candidate""}",{},{},507e7e635cc33f9db28f2f556cb8d0f0db808ffe83bd87c0e7703bb6859c119b
edge_5e5dabb1aacaf6e77b37f3d1,primitive.repo.scripts_check_no_oracle_copy_py.function.py_function_scripts_check_no_oracle_copy_self_test_check,input,input,contract_b200f85446f29047b565ba7b,callable_signature_candidate,callable_signature_candidate,[],"{""parameters"": [{""kind"": ""python_parameter"", ""name"": ""name"", ""required"": true, ""source_line"": 66}, {""kind"": ""python_parameter"", ""name"": ""ok"", ""required"": true, ""source_line"": 66}, {""kind"": ""python_parameter"", ""name"": ""detail"", ""required"": true, ""source_line"": 66}], ""shape"": ""callable_signature_candidate"", ""source"": ""repo_code_inventory""}",{},{},5e5dabb1aacaf6e77b37f3d10b59c02d5a06480acc28ca6094953c298cad2d92
edge_6b6a36fd5fd6eaaf1453206e,primitive.repo.scripts_check_no_oracle_copy_py.function.py_function_scripts_check_no_oracle_copy_self_test_check,output,output,contract_f8de77bcbfa88e12592ba661,unknown_candidate,unknown_candidate,[],"{""reason"": ""repo inventory does not prove return shape; promote only after proof receipts or observed logs"", ""shape"": ""unknown_candidate""}",{},{},6b6a36fd5fd6eaaf1453206e33e50f3e05c817d1e47f32b584a55ab41e45c92d
edge_a1c79172dc330729643b9866,primitive.repo.scripts_check_no_oracle_copy_py.function.py_function_scripts_check_no_oracle_copy_main,input,input,contract_3f26a5708bbce94ac4d183dd,callable_signature_candidate,callable_signature_candidate,[],"{""parameters"": [{""kind"": ""python_parameter"", ""name"": ""argv"", ""required"": true, ""source_line"": 80}], ""shape"": ""callable_signature_candidate"", ""source"": ""repo_code_inventory""}",{},{},a1c79172dc330729643b9866e1bdeb02d94b6e21b920e920a62d75fff6959af6
edge_80ed396732fc448515551dbb,primitive.repo.scripts_check_no_oracle_copy_py.function.py_function_scripts_check_no_oracle_copy_main,output,output,contract_f8de77bcbfa88e12592ba661,unknown_candidate,unknown_candidate,[],"{""reason"": ""repo inventory does not prove return shape; promote only after proof receipts or observed logs"", ""shape"": ""unknown_candidate""}",{},{},80ed396732fc448515551dbb0ccc711c4d88c45fcee3d9cc1cfc88d6b7969ed9
edge_5d16b703f60d3db78b75da19,primitive.repo.scripts_check_no_raw_secrets_in_e2e_artifacts_py.const.py_const_scripts_check_no_raw_secrets_in_e2e_artifacts_repo_root,input,input,contract_98cdd97ed47632b98dcc0da5,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""const"", ""shape"": ""source_symbol_candidate""}",{},{},5d16b703f60d3db78b75da1943c6284334c4ae071e36a45b01565b5cbc56d466
edge_07cecf80c8570f94f1d5890b,primitive.repo.scripts_check_no_raw_secrets_in_e2e_artifacts_py.const.py_const_scripts_check_no_raw_secrets_in_e2e_artifacts_repo_root,output,output,contract_881d46bf17689470c77a7f78,python_value_candidate,python_value_candidate,[],"{""kind"": ""const"", ""shape"": ""python_value_candidate""}",{},{},07cecf80c8570f94f1d5890b8075d51304c398efddd7f65488aefcc0a07bcb4d
edge_43cd420dc4491dc551ab86b3,primitive.repo.scripts_check_no_raw_secrets_in_e2e_artifacts_py.const.py_const_scripts_check_no_raw_secrets_in_e2e_artifacts_art,input,input,contract_98cdd97ed47632b98dcc0da5,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""const"", ""shape"": ""source_symbol_candidate""}",{},{},43cd420dc4491dc551ab86b3909208e9ac2addf7420ac6fe2d707d026d55afd6
edge_f849987a91d1456901a3ea8b,primitive.repo.scripts_check_no_raw_secrets_in_e2e_artifacts_py.const.py_const_scripts_check_no_raw_secrets_in_e2e_artifacts_art,output,output,contract_881d46bf17689470c77a7f78,python_value_candidate,python_value_candidate,[],"{""kind"": ""const"", ""shape"": ""python_value_candidate""}",{},{},f849987a91d1456901a3ea8bb207d53b0b063310e35529c799b160a61eab3d6b
edge_ad44a61ad71673b8ce74dab3,primitive.repo.scripts_check_no_raw_secrets_in_e2e_artifacts_py.const.py_const_scripts_check_no_raw_secrets_in_e2e_artifacts_raw_key_re,input,input,contract_98cdd97ed47632b98dcc0da5,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""const"", ""shape"": ""source_symbol_candidate""}",{},{},ad44a61ad71673b8ce74dab3ff68ed001be7e2842b5fbea1b672ee4a719934cd
edge_2852b334267889494b3f115c,primitive.repo.scripts_check_no_raw_secrets_in_e2e_artifacts_py.const.py_const_scripts_check_no_raw_secrets_in_e2e_artifacts_raw_key_re,output,output,contract_881d46bf17689470c77a7f78,python_value_candidate,python_value_candidate,[],"{""kind"": ""const"", ""shape"": ""python_value_candidate""}",{},{},2852b334267889494b3f115c4b89cb8aedebfe734061dcdc73bfe102f2123da4
edge_8590cf1f9c40125b34144a82,primitive.repo.scripts_check_no_raw_secrets_in_e2e_artifacts_py.const.py_const_scripts_check_no_raw_secrets_in_e2e_artifacts_ref_re,input,input,contract_98cdd97ed47632b98dcc0da5,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""const"", ""shape"": ""source_symbol_candidate""}",{},{},8590cf1f9c40125b34144a821574bb113299b229db6581f97f5216dcabc741d6
edge_441edc1eb20ade0b6dadd418,primitive.repo.scripts_check_no_raw_secrets_in_e2e_artifacts_py.const.py_const_scripts_check_no_raw_secrets_in_e2e_artifacts_ref_re,output,output,contract_881d46bf17689470c77a7f78,python_value_candidate,python_value_candidate,[],"{""kind"": ""const"", ""shape"": ""python_value_candidate""}",{},{},441edc1eb20ade0b6dadd418197d4bff9bb31aa4a8e5e2f06aa09fedecc9f789
edge_81577c4c11240e5d44afc644,primitive.repo.scripts_check_no_raw_secrets_in_e2e_artifacts_py.const.py_const_scripts_check_no_raw_secrets_in_e2e_artifacts_provider_key_re,input,input,contract_98cdd97ed47632b98dcc0da5,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""const"", ""shape"": ""source_symbol_candidate""}",{},{},81577c4c11240e5d44afc6446f0381993cbbc9038caa3a44495f0b376964e92f
edge_02a915e2dcc6c5df481cbba4,primitive.repo.scripts_check_no_raw_secrets_in_e2e_artifacts_py.const.py_const_scripts_check_no_raw_secrets_in_e2e_artifacts_provider_key_re,output,output,contract_881d46bf17689470c77a7f78,python_value_candidate,python_value_candidate,[],"{""kind"": ""const"", ""shape"": ""python_value_candidate""}",{},{},02a915e2dcc6c5df481cbba448d3e887cdc9e209c993030104b5bb13f112fd9d
edge_6c19075dbeaa0837c709ccda,primitive.repo.scripts_check_no_raw_secrets_in_e2e_artifacts_py.const.py_const_scripts_check_no_raw_secrets_in_e2e_artifacts_passphrase_re,input,input,contract_98cdd97ed47632b98dcc0da5,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""const"", ""shape"": ""source_symbol_candidate""}",{},{},6c19075dbeaa0837c709ccdafdc32f601e888d2b2cd62a45245957e975baf945
edge_706194fda9540fd0e2303a79,primitive.repo.scripts_check_no_raw_secrets_in_e2e_artifacts_py.const.py_const_scripts_check_no_raw_secrets_in_e2e_artifacts_passphrase_re,output,output,contract_881d46bf17689470c77a7f78,python_value_candidate,python_value_candidate,[],"{""kind"": ""const"", ""shape"": ""python_value_candidate""}",{},{},706194fda9540fd0e2303a7975d34619174689c1a6827ae6b9e45f0525508713
edge_2245d0b399bfe6194c48c6b7,primitive.repo.scripts_check_no_raw_secrets_in_e2e_artifacts_py.const.py_const_scripts_check_no_raw_secrets_in_e2e_artifacts_text_dirs,input,input,contract_98cdd97ed47632b98dcc0da5,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""const"", ""shape"": ""source_symbol_candidate""}",{},{},2245d0b399bfe6194c48c6b746d2aeefe944818d1ad1c2d11d328f9632454de7
edge_71623e903c71e3eace668374,primitive.repo.scripts_check_no_raw_secrets_in_e2e_artifacts_py.const.py_const_scripts_check_no_raw_secrets_in_e2e_artifacts_text_dirs,output,output,contract_881d46bf17689470c77a7f78,python_value_candidate,python_value_candidate,[],"{""kind"": ""const"", ""shape"": ""python_value_candidate""}",{},{},71623e903c71e3eace668374fd260eeefacf9531c9634faa0586e3bdace0560c
edge_d7ad7ad9ddaf8b63418ae827,primitive.repo.scripts_check_no_raw_secrets_in_e2e_artifacts_py.function.py_function_scripts_check_no_raw_secrets_in_e2e_artifacts_self_test,input,input,contract_8e55fd1ebaa153d28c807172,callable_signature_candidate,callable_signature_candidate,[],"{""parameters"": [], ""shape"": ""callable_signature_candidate"", ""source"": ""repo_code_inventory""}",{},{},d7ad7ad9ddaf8b63418ae827cc3dd6fbe2da280ace12c3fdf5e8aaea6ae31ef0
edge_c66c86878f3172c9d4fe7c6c,primitive.repo.scripts_check_no_raw_secrets_in_e2e_artifacts_py.function.py_function_scripts_check_no_raw_secrets_in_e2e_artifacts_self_test,output,output,contract_f8de77bcbfa88e12592ba661,unknown_candidate,unknown_candidate,[],"{""reason"": ""repo inventory does not prove return shape; promote only after proof receipts or observed logs"", ""shape"": ""unknown_candidate""}",{},{},c66c86878f3172c9d4fe7c6ca6ee96190004d37a8fb1ee117c602bc9017944b7
edge_f69f0c1a9258d474614ac547,primitive.repo.scripts_check_no_raw_secrets_in_e2e_artifacts_py.function.py_function_scripts_check_no_raw_secrets_in_e2e_artifacts_self_test_ck,input,input,contract_3a1f3780efb2527b87498114,callable_signature_candidate,callable_signature_candidate,[],"{""parameters"": [{""kind"": ""python_parameter"", ""name"": ""name"", ""required"": true, ""source_line"": 36}, {""kind"": ""python_parameter"", ""name"": ""ok"", ""required"": true, ""source_line"": 36}, {""kind"": ""python_parameter"", ""name"": ""detail"", ""required"": true, ""source_line"": 36}], ""shape"": ""callable_signature_candidate"", ""source"": ""repo_code_inventory""}",{},{},f69f0c1a9258d474614ac5477b4f25ea6a904a20d1aefc12cc32e9fee675bad3
